time,ahu_reaPFanRet_y,ahu_reaPFanSup_y,reaPEle_y,reaPFan_y,reaPPum_y
1083720,705.349598468553,556.060185269276,1636.2895300497312,1261.409783737829,374.8797463119022
1083750,696.7315785128956,548.7616647664661,1619.8348346063285,1245.4932432793616,374.341591326967
1083780,688.1102211920913,541.47026611819,1603.3680432726283,1229.5804873102813,373.787555962347
1083810,679.5718996951019,534.2589394227989,1587.0587478622654,1213.8308391179007,373.22790874436464
1083840,671.1312679454579,527.1397879095165,1570.9355757522917,1198.2710558549743,372.6645198973173
1083870,661.6944826842947,519.1918693663395,1552.851353845093,1180.8863520506343,371.96500179445854
1083900,650.0437413304759,509.3960125577786,1530.4119201194035,1159.4397538882545,370.9721662311489
1083930,637.9584889593731,499.254438281937,1507.1108573927434,1137.2129272413101,369.8979301514333
1083960,625.9540637038195,489.2005749673674,1483.960783118256,1115.154638671187,368.8061444470689
1083990,617.5384030035434,482.1642234046422,1467.8477200811794,1099.7026264081856,368.14509367299377
1084020,616.1015472040683,480.9638467218216,1465.4409846554602,1097.06539392589,368.37559072957015
1084050,616.5874509392497,481.3697478698474,1468.8620122156017,1097.957198809097,370.9048134065046
1084080,617.4371794898545,482.0796499694607,1477.0260624659272,1099.5168294593152,377.5092330066121
1084110,618.3422980792412,482.8359376807393,1489.5298707807349,1101.1782357599805,388.3516350207545
1084140,619.2467676707046,483.5917966612307,1505.8675906509873,1102.8385643319352,403.0290263190521
1084170,620.1410212243849,484.3392297178249,1525.4680719038106,1104.4802509422098,420.98782096160085
1084200,621.0238795071193,485.07724716306933,1546.6442692516187,1106.1011266701887,440.54314258142995
1084230,621.8956295724162,485.8060847817709,1566.7012883763175,1107.701714354187,458.9995740221305
1084260,622.7567961413866,486.5261773008035,1584.1701171987268,1109.2829734421903,474.8871437565365
1084290,623.6079232411204,487.23797589512554,1598.2866627846863,1110.8458991362459,487.4407636484404
1084320,624.4495363054456,487.94191648979574,1609.1287780510768,1112.3914527952413,496.7373252558355
1084350,625.282136458874,488.63841495923896,1617.2434393312572,1113.920551418113,503.3228879131441
1084380,626.1062005371205,489.32786712375685,1623.01332317567,1115.4340676608772,507.5792555147927
1084410,626.9221819388375,490.01064944189505,1626.834530485593,1116.9328313807325,509.9016991048605
1084440,627.7305117754031,490.6871199544592,1628.9840506556097,1118.4176317298623,510.56641892574737
1084470,628.5315999411054,491.3576191620963,1629.5658869730796,1119.8892191032016,509.6766678698779
1084500,629.3258361508641,492.0224708784885,1628.506845284831,1121.3483070293526,507.1585382554783
1084530,626.6529048049041,489.78531836452714,1624.5947853996252,1116.4382231694312,508.15656223019397
1084560,617.082292584053,481.78314902425416,1606.9184849008343,1098.8654416083073,508.053043292527
1084590,605.7050929210593,472.28700647105444,1586.0076518219287,1077.9920993921137,508.015552429815
1084620,594.1682267879121,462.67604320244624,1564.8824997873478,1056.8442699903583,508.03822979698947
1084650,584.654724387356,454.7647181269307,1547.5375959284586,1039.4194425142869,508.11815341417173
1084680,579.2232102569283,450.25364573626683,1537.731884787141,1029.4768559931952,508.255028793946
1084710,574.902911573091,446.6684539568349,1530.0291008254324,1021.571365529926,508.4577352955064
1084740,570.7909847730446,443.2586329983082,1522.786259824994,1014.0496177713528,508.7366420536412
1084770,566.7401969471777,439.9018561592297,1515.748004756568,1006.6420531064073,509.10595165016065
1084800,562.7210562447196,436.5736085113444,1508.8806972901996,999.2946647560641,509.5860325341354
1084830,558.7276160474529,433.2689207379728,1502.2025677422648,991.9965367854256,510.2060309568391
1084860,554.7435494337439,429.97425607049246,1495.7256450165837,984.7178055042364,511.0078395123474
1084890,547.4458773558691,423.9452556286903,1483.4505849304142,971.3911329845594,512.0594519458548
1084920,533.6569495023386,412.57631174316913,1459.69631548209,946.2332612455077,513.4630542365824
1084950,525.6205031313691,405.9655071314997,1446.9194746266026,931.5860102628687,515.3334643637338
1084980,531.7381846361515,410.9969038601316,1460.5683264624927,942.7350884962831,517.8332379662095
1085010,541.7652018402059,419.25759928473326,1482.3297160535826,961.0228011249392,521.3069149286436
1085040,552.587126234813,428.1919254561053,1507.3627362448217,980.7790516909183,526.5836845539034
1085070,563.6741180537718,437.36263052477733,1532.642703056435,1001.0367485785491,531.6059544778859
1085100,574.9370455578139,446.69676963282825,1545.6988992791398,1021.6338151906422,524.0650840884975
1085130,573.9672632129028,445.89235577550465,1504.136398362331,1019.8596189884074,484.2767793739235
1085160,548.8068304056691,425.0690339987618,1377.1393287062465,973.8758644044309,403.26346430181553
1085190,518.2236112158323,399.8908165788611,1263.691735344576,918.1144277946935,345.5773075498827
1085220,488.0309800435497,375.1958816326791,1195.7875985416058,863.2268616762287,332.56073686537707
1085250,456.613868888376,349.67432665305915,1133.3330228886539,806.2881955414351,327.0448273472187
1085280,422.0552196848151,321.8120075626937,1065.2971854053899,743.8672272475087,321.42995815788106
1085310,387.4336562794113,294.1268150186177,997.4487658910105,681.560471298029,315.8882945929815
1085340,352.9107224430488,266.7538276247314,929.9667233766295,619.6645500677803,310.30217330884926
1085370,334.0962594245909,251.93632348003422,892.9299289695857,586.0325829046251,306.8973460649607
1085400,342.1850086610581,258.2979167757386,907.9665928044362,600.4829254367967,307.4836673676396
1085430,348.75044822056174,263.47120852831273,920.1502244535258,612.2216567488745,307.9285677046513
1085460,341.6662969888883,257.8895650605958,906.0430658268758,599.5558620494842,306.48720377739164
1085490,337.958139448427,254.97193540783456,898.494733387152,592.9300748562616,305.56465853089037
1085520,346.08782564229904,261.37212421451864,913.8469835701951,607.4599498568177,306.3870337133773
1085550,349.40756312607454,263.989466322324,919.9932582822728,613.3970294483986,306.59622883387414
1085580,338.62249864421005,255.49445729926802,898.9825408490378,594.116955943478,304.86558490555984
1085610,324.47871016469225,244.3897167837434,871.5353522727885,568.8684269484356,302.6669253243528
1085640,309.462350497328,232.6448120498534,842.4407070221706,542.1071625471814,300.33354447498925
1085670,294.77153399732725,221.19977095841915,814.0020499425757,515.9713049557464,298.03074498682935
1085700,280.6145572786297,210.21339113738293,786.6145137518924,490.82794841601265,295.78656533587986
1085730,268.35917549521093,200.73692790183537,762.9102440881998,469.0961033970463,293.81414069115345
1085760,259.03964446905223,193.55201051979668,744.8941251347233,452.5916549888489,292.3024701458743
1085790,250.488927592914,186.97617046148162,728.3807471027303,437.46509805439564,290.91564904833467
1085820,242.21083711527243,180.62497284964485,712.4069398372308,422.8358099649173,289.5711298723134
1085850,239.15414305206244,178.2835241570208,706.5368302488771,417.4376672090832,289.0991630397939
1085880,245.67363384537146,183.2799364779028,719.2306301001568,428.9535703232742,290.27705977688254
1085910,252.5653513134202,188.5715793374169,732.6754099648434,441.1369306508371,291.53847931400634
1085940,256.4189884955017,191.53495497851654,740.2640401610514,447.9539434740183,292.31009668703314
1085970,259.63826427061963,194.0129601217697,746.6445856403593,453.65122439238934,292.99336124797003
1086000,262.8020596878807,196.450421388228,752.9368033599477,459.2524810761087,293.684322283839
1086030,265.9694668900483,198.89280791229328,759.2541075746699,464.8622748023416,294.39183277232837
1086060,269.1495667561419,201.34713462643208,765.6131492860811,470.496701382574,295.1164479035071
1086090,267.7647864941441,200.27812870127565,763.1723805847239,468.04291519541977,295.1294653893042
1086120,257.9263580837703,192.6949611052775,744.3756791098149,450.6213191890478,293.7543599207671
1086150,246.68675843209576,184.05719907824388,722.8457218571374,430.74395751033967,292.1017643467977
1086180,235.63397770864057,175.589556644638,701.6535131343395,411.2235343532786,290.4299787810609
1086210,227.58707907592188,169.44138409002582,686.264390253363,397.0284631659477,289.2359270874153
1086240,224.6450043983537,167.19702317245637,680.7867806695685,391.84202757081005,288.94475309875844
1086270,222.71607318311166,165.72655981698222,677.2843391001549,388.4426330000939,288.84170610006095
1086300,220.8948176883403,164.33892278322597,673.9958463387258,385.2337404715663,288.76210586715945
1086330,219.08838775127478,162.9632947239218,670.7397495660467,382.05168247519657,288.68806709085015
1086360,217.28761249209248,161.5926800984733,667.4971124166623,378.8802925905658,288.61681982609656
1086390,215.49343271983983,160.2277880926296,664.2692144788791,375.7212208124694,288.5479936664097
1086420,213.6987681207769,158.86322918186622,661.0417971412869,372.56199730264314,288.4797998386437
1086450,210.16886841760245,156.18134741978764,654.4362046261479,366.3502158373901,288.0859887887577
1086480,203.51169441746592,151.13088248043033,641.7159663797054,354.6425768978962,287.0733894818091
1086510,198.52694074490884,147.35553452699668,632.2358212921904,345.8824752719055,286.35334602028496
1086540,197.55276714658677,146.61834974845195,630.5941569539798,344.1711168950387,286.4230400589411
1086570,197.38673634090605,146.49273020329636,630.5375828451815,343.8794665442024,286.65811630097915
1086600,197.29004716380348,146.4195775744819,630.6193667232442,343.70962473828536,286.9097419849589
1086630,197.19221106424519,146.34555929085505,630.7010193682594,343.53777035510024,287.16324901315915
1086660,197.09063071342288,146.26871049126365,630.7766122682712,343.35934120468653,287.4172710635846
1086690,196.9820674441817,146.18658138073857,630.8397354910293,343.1686488249203,287.671086666109
1086720,196.86759524769178,146.09998490037717,630.8920760251227,342.9675801480689,287.9244958770538
1086750,196.7485287882544,146.0099159662486,630.9358857916154,342.758444754503,288.17744103711243
1086780,196.62540804665565,145.91678338858,630.9719512636735,342.5421914352356,288.4297598284379
1086810,196.4978582883438,145.8203040483197,630.9992802946089,342.3181623366635,288.6811179579454
1086840,196.36577477830994,145.72039909797044,631.0174170976568,342.0861738762804,288.9312432213764
1086870,196.22966946452382,145.6174561329312,631.027148728401,341.84712559745503,289.180023130946
1086900,196.08993671017126,145.51177376970398,631.0290321603686,341.60171047987524,289.4273216804934
1086930,195.94670155293952,145.40344690271547,631.0231174173255,341.350148455655,289.67296896167045
1086960,195.80005840603962,145.29254725963835,631.0094038459599,341.092605665678,289.916798180282
1086990,195.65020726408,145.17922640500552,630.9881151224563,340.8294336690855,290.15868145337083
1087020,195.49737018828662,145.06365257049603,630.9595255376618,340.56102275878266,290.3985027788791
1087050,195.34171059660486,144.94594962175987,630.9238070030159,340.28766021836475,290.63614678465115
1087080,195.18335828785033,144.826215988056,630.8810745642899,340.0095742759063,290.8715002883836
1087110,195.02245317376867,144.70455773163835,630.8314753815421,339.72701090540704,291.10446447613504
1087140,194.85724956882703,144.5796553248719,630.7714824239374,339.43690489369897,291.3345775302385
1087170,192.5666210826386,142.84843678520127,626.527621557366,335.4150578678399,291.1125636895261
1087200,186.41912794150628,138.20792667749106,614.6596419905363,324.62705461899736,290.03258737153897
1087230,179.65537909470245,133.11175182668626,601.5422868418298,312.7671309213887,288.775155920441
1087260,173.00065367482568,128.10744078817368,588.6070851473139,301.10809446299936,287.4989906843146
1087290,166.52450522153953,123.24664749854858,575.9920103224954,289.77115272008814,286.22085760240725
1087320,160.22768998757402,118.52914989960945,563.6988340083952,278.75683988718345,284.9419941212118
1087350,155.34118606998706,114.8741191826106,554.1775712778008,270.21530525259766,283.9622660252032
1087380,152.87638789881447,113.03242798351415,549.4707637283814,265.9088158823286,283.56194784605276
1087410,150.8961842068585,111.55376381611539,545.72519373195,262.4499480229739,283.27524570897606
1087440,148.97664690484024,110.12119724366777,542.0943315555771,259.097844148508,282.9964874070692
1087470,147.07347541348707,108.70161674412223,538.4894764786545,255.77509215760932,282.71438432104515
1087500,145.18602908959832,107.29452287929972,534.9092603658129,252.48055196889806,282.42870839691483
1087530,143.3140968134253,105.89973732140706,531.3532105482146,249.21383413483235,282.13937641338225
1087560,141.45743800243736,104.51706026612122,527.8208693448548,245.9744982685586,281.8463710762963
1087590,139.3769579472048,102.9685593226525,523.8326500682247,242.34551726985728,281.4871327983673
1087620,136.83549767423943,101.07817702150294,518.9076895293913,237.91367469574237,280.994014833649
1087650,134.24066917437256,99.14948274610111,513.8636552329413,233.39015192047367,280.4735033124676
1087680,131.67186851229113,97.24150420939638,508.86058877719785,228.9133727216875,279.94721605551035
1087710,129.1328820844337,95.35700090003856,503.90634086943385,224.48988298447227,279.4164578849616
1087740,125.98981395269671,93.02595102304305,497.720150461441,219.01576497573976,278.7043854857012
1087770,121.86401145908346,89.96908307477034,489.52272075287243,211.8330945338538,277.68962621901863
1087800,117.26400553898384,86.56486564694342,480.33370384256284,203.82887118592726,276.5048326566356
1087830,112.48029139152469,83.02908595828363,470.7367523087961,195.50937734980832,275.22737495898775
1087860,107.65878304716024,79.4698048714272,461.02530720832897,187.12858791858744,273.89671928974155
1087890,102.87226206210238,75.94064285912756,452.58306576755956,178.81290492122994,273.77016084632965
1087920,98.15746886709191,72.46842186044657,447.30848561179755,170.6258907275385,276.68259488425906
1087950,93.53289366763295,69.06641514772609,445.61489156472965,162.59930881535905,283.0155827493706
1087980,89.00782667075268,65.74107859899091,447.7790811387393,154.7489052697436,293.0301758689957
1088010,84.48135623669101,62.417975397222094,453.6085662200606,146.8993316339131,306.7092345861475
1088040,79.80177991527368,58.985697566282234,462.35365923502997,138.78747748155592,323.56618175347404
1088070,75.09408061535702,55.53585600383361,473.4355506995256,130.62993661919063,342.805614080335
1088100,70.442118944922,52.1295889819423,486.37352804671605,122.57170792686429,363.80182011985175
1088130,65.89038021966275,48.79900941007809,624.3625371118026,114.68938962974084,509.6731474820618
1088160,61.46267023621434,45.56101157327369,616.355290076182,107.02368180948804,509.33160826669393
1088190,57.17189723687657,42.42448775348368,608.7069986113199,99.59638499036025,509.11061362095967
1088220,53.02520976815294,39.39411483759032,601.4108323637569,92.41932460574327,508.9915077580136
1088250,49.02669582676435,36.47234205942219,594.4627457759897,85.49903788618654,508.9637078898032
1088280,45.17882121182671,33.66044989404479,587.8623153359897,78.83927110587149,509.02304423011816
1088310,41.50837038083969,30.973231616368984,581.6526710270907,72.48160199720868,509.171069029882
1088340,38.03494588496868,28.421304233854467,575.8712969186771,66.45625011882315,509.415046799854
1088370,34.77394221682675,26.01944722860393,570.562101757809,60.79338944543068,509.7687123123784
1088400,31.767382346811615,23.801673256839866,565.8226890949081,55.56905560365148,510.25363349125666
1088430,28.9527000612686,21.72415977711701,561.5805253456926,50.67685983838561,510.90366550730704
1088460,26.29182377652645,19.76041497149512,557.821376552199,46.052238748021566,511.76913780417743
1088490,24.0313206887018,18.093253134212638,555.0472315763977,42.12457382291444,512.9226577534833
1088520,22.58324221426034,17.02612148512143,554.0810848476389,39.609363699381774,514.4717211482571
1088550,21.686145012058216,16.365430046243095,554.6467406818361,38.05157505830131,516.5951656235349
1088580,21.144404111014083,15.966613057305183,556.6918032248428,37.111017168319265,519.5807860565236
1088610,20.837293584658767,15.740581681914641,560.4818395175035,36.57787526657341,523.9039642509301
1088640,20.687725812077865,15.630515688960706,567.1374006485019,36.31824150103857,530.8191591474633
1088670,20.64431844984299,15.5985743214317,564.2668714054496,36.24289277127469,528.0239786341749
1088700,20.67185606211552,15.61883781535743,526.7810956879728,36.29069387747295,490.49040181049986
1088730,20.746310179363558,15.673626390379257,398.1299396106615,36.419936569742816,361.7100030409187
1088760,20.85098011248134,15.750654002428602,297.7740246996293,36.60163411490994,261.1723905847194
1088790,20.934246957763584,15.811934301455192,268.08233762879297,36.74618125921877,231.3361563695742
1088820,20.915019578446557,15.797783627776782,267.3953552629829,36.71280320622334,230.68255205675956
1088850,20.815117774939438,15.724262021950908,266.5649697883184,36.539379796890344,230.0255899914281
1088880,20.65733757013324,15.608154372053335,265.6906525201355,36.26549194218657,229.42516057794893
1088910,20.457984052711264,15.461469332013676,264.80469146506334,35.91945338472494,228.8852380803384
1088940,20.228675720857247,15.292765157715843,263.9192010989725,35.52144087857309,228.39776022039945
1088970,19.97765694039319,15.108115144799337,263.03907681081347,35.085772085192524,227.95330472562094
1089000,19.71078701272055,14.911835664889399,262.1670364281277,34.622622677609954,227.54441375051775
1089030,19.4322267681385,14.706991772344052,261.3047381100066,34.13921854048255,227.16551956952406
1089060,19.145079899370117,14.495869387761493,260.4531155788329,33.64094928713161,226.81216629170132
1089090,18.85135177789089,14.27994549668095,259.612616507572,33.13129727457184,226.48131923300016
1089120,18.552670477389597,14.060418640030964,258.7833966733197,32.61308911742056,226.17030755589914
1089150,18.25025220969634,13.838183698385317,257.9653146133883,32.08843590808166,225.8768787053066
1089180,17.94498357991501,13.613892549934217,257.15804150844593,31.558876129849228,225.59916537859672
1089210,17.63754775170824,13.38804693153789,256.36114043846806,31.02559468324613,225.33554575522194
1089240,17.328486341502988,13.161044007513295,255.5741002086611,30.489530349016285,225.0845698596448
1089270,17.01822627911672,12.933196169570026,254.79638633877556,29.95142244868675,224.84496389008882
1089300,16.707120347801343,12.704760860712115,254.02747610351062,29.411881208513456,224.61559489499717
1089330,16.395472600719753,12.475959268982665,253.26684827892262,28.87143186970242,224.3954164092202
1089360,16.083549472657293,12.246984504650614,252.51401380690618,28.33053397730791,224.18347982959827
1089390,15.771586321027675,12.018006416251415,251.76851843774844,27.78959273727909,223.97892570046935
1089420,15.459793915740782,11.789176365106762,251.02993211326012,27.248970280847544,223.78096183241257
1089450,15.148364946372526,11.560632009325186,250.2978587608315,26.708996955697714,223.5888618051338
1089480,14.837478740308965,11.332500772440065,249.5719408181059,26.16997951274903,223.40196130535688
1089510,14.527303905541594,11.104901788230954,248.85184939378792,25.632205693772548,223.21964370001535
1089540,14.217999988985227,10.877947123222832,248.13728449208608,25.09594711220806,223.04133737987803
1089570,13.909718916291473,10.651742839457185,247.42798007207904,24.56146175574866,222.86651831633037
1089600,13.602606313409838,10.42638997148417,246.72369745860215,24.028996284894006,222.69470117370815
1089630,13.296802516995154,10.201985276090426,246.0242204280342,23.49878779308558,222.52543263494863
1089660,12.992443270022354,9.978621752563733,245.329360072496,22.97106502258609,222.3582950499099
1089690,12.6896602333426,9.756389029452684,244.6389532154701,22.446049262795285,222.19290395267484
1089720,12.38858142451962,9.535373699617349,243.9528546958459,21.923955124136967,222.02889957170893
1089750,12.08933160022687,9.315659615711859,243.27093913480587,21.40499121593873,221.86594791886714
1089780,11.792032571464116,9.097328138193962,242.5931044140903,20.889360709658078,221.7037437044322
1089810,11.496803424259472,8.880458316000809,241.9192657902883,20.37726174026028,221.54200405002803
1089840,11.203760719586402,8.665127053867502,241.2493500003938,19.868887773453906,221.3804622269399
1089870,10.913018649805602,8.451409249863383,240.58330212989543,19.364427899668986,221.21887423022645
1089900,10.624689160051286,8.239377909258039,239.92108853695325,18.864067069309325,221.05702146764392
1089930,10.33883824415355,8.02907200924492,239.2625974428465,18.36791025339847,220.89468718944804
1089960,10.055666954835438,7.8206297184013565,238.60797706900712,17.876296673236794,220.73168039577033
1089990,9.77523235411996,7.614083124254371,237.95714577429905,17.389315478374332,220.56783029592472
1090020,9.497677157054937,7.409527262351269,237.31022102948185,16.907204419406206,220.40301661007564
1090050,9.98100231431492,7.765649579080537,238.5715749275778,17.746651893395455,220.82492303418235
1090080,12.97344653227367,9.964679616019925,246.07306250481597,22.938126148293595,223.13493635652236
1090110,17.863536767531443,13.55405721336844,257.97627808175787,31.41759398089988,226.55868410085796
1090140,22.037150650404552,16.623898388479496,267.9295849113394,38.661049038884045,229.26853587245537
1090170,25.108619294833165,18.887605352728716,275.1877010033621,43.99622464756188,231.19147635580023
1090200,27.17937613740318,20.415328908411443,280.0788231309291,47.59470504581462,232.4841180851145
1090230,28.450908042278954,21.35377590239507,283.11563600785314,49.804683944674025,233.31095206317914
1090260,29.130795488636334,21.855618699958157,284.7941369819111,50.986414188594495,233.8077227933166
1090290,29.393098564490376,22.0492358311022,285.51856652417064,51.44233439559258,234.07623212857806
1090320,29.370410735091706,22.03248893321863,285.59235240523714,51.40289966831034,234.1894527369268
1090350,29.158648087313658,21.876177832567098,285.2330484363979,51.03482591988076,234.19822251651712
1090380,28.824194431152897,21.62930566680324,284.5907539430768,50.45350009795614,234.13725384512063
1090410,28.41202307636364,21.32507468176049,283.767140047518,49.73709775812413,234.03004228939386
1090440,27.95196670257455,20.985513896108998,282.8295443631988,48.93748059868355,233.89206376451523
1090470,27.463750956122414,20.62519326782751,281.82238015644526,48.08894422394992,233.73343593249535
1090500,26.960264575571664,20.253636250129624,280.77455951771947,47.21390082570129,233.56065869201817
1090530,26.449878999643783,19.87703117606426,279.70666512271487,46.32691017570804,233.37975494700683
1090560,25.937966640518486,19.49935157074841,278.6283059617453,45.4373182112669,233.1909877504784
1090590,25.427872785296184,19.12307347105422,277.550432900877,44.5509462563504,232.9994866445266
1090620,24.921717781651843,18.749767544644246,276.4781589910306,43.67148532629609,232.80667366473455
1090650,24.42085369721884,18.38043621841986,275.40600603460877,42.8012899156387,232.6047161189701
1090680,23.926069143905565,18.015665008897603,274.36002082640084,41.941734152803164,232.4182866735977
1090710,23.43774923011012,17.65574073965254,273.30422417156893,41.09348996976266,232.21073420180628
1090740,22.95603670801363,17.30077057460435,272.2783514551437,40.256807282617984,232.02154417252575
1090770,22.480953660447174,16.95077186899355,271.2218349047228,39.431725529440726,231.7901093752821
1090800,22.012449261512778,16.605707472297958,270.22371877840743,38.618156733810736,231.6055620445967
1090830,21.5943260161023,16.297826246189484,269.3191921650994,37.89215226229179,231.42703990280762
1090860,21.298292101055623,16.07988901756589,268.70597317733075,37.37818111862151,231.32779205870926
1090890,21.09547392025784,15.9305980034889,268.3148210747541,37.02607192374674,231.28874915100735
1090920,20.95728580493717,15.82889029368359,268.07792195899475,36.786176098620764,231.29174586037396
1090950,20.86345091235878,15.759831704203409,267.94695460006346,36.623282616562186,231.32367198350127
1090980,20.800432292048132,15.713454774768397,267.8895395754926,36.51388706681653,231.37565250867607
1091010,20.758797792877807,15.682815893014471,267.8830610840986,36.44161368589228,231.44144739820632
1091040,20.732055430115985,15.663136554952763,267.9119082846249,36.39519198506875,231.51671629955612
1091070,20.715687795700536,15.65109199217712,267.9651917428882,36.366779787877654,231.5984119550105
1091100,20.70656046517348,15.644375452337043,268.0353593691774,36.350935917510526,231.68442345166687
1091130,20.702436999351683,15.641341124522269,268.1169697284557,36.34377812387395,231.77319160458174
1091160,20.701700438481073,15.640799113501918,268.20612650227093,36.34249955198299,231.86362695028794
1091190,20.70320796447718,15.641908452753707,268.3000450485486,36.345116417230884,231.95492863131773
1091220,20.706174411793665,15.644091367566839,268.3968181696401,36.350265779360505,232.0465523902796
1091250,20.71006359790596,15.64695330255843,268.49513045077856,36.35701690046439,232.13811355031416
1091280,20.71450445797428,15.650221205930439,268.5940750050913,36.36472566390472,232.2293493411866
1091310,20.71923797370793,15.653704475878051,268.6930131084184,36.37294244958598,232.32007065883244
1091340,20.724085188875254,15.657271424463968,268.79150530576965,36.38135661333922,232.41014869243043
1091370,20.728925317370805,15.660833168426079,268.88925080818774,36.38975848579688,232.49949232239086
1091400,20.733568891020326,15.664250281689847,268.98579787302197,36.39781917271017,232.58797870031177
1091430,20.3222478131613,15.361604163670188,268.069482999699,35.68385197683149,232.3856310228675
1091460,18.786912267197103,14.232580060163162,264.36471061747756,33.01949232736027,231.3452182901173
1091490,16.519438788135425,12.566967569917143,258.77217805973254,29.086406358052567,229.68577170167998
1091520,13.895869346433614,10.641580485627449,252.15898786096727,24.537449832061064,227.6215380289062
1091550,11.463028533468998,8.855643752990229,245.86198784064055,20.318672286459226,225.54331555418133
1091580,9.771991084915241,7.611695109774997,241.3760041194402,17.383686194690238,223.99231792474998
1091610,8.586317604357621,6.7367647013379806,238.16396979716262,15.323082305695602,222.84088749146702
1091640,7.727230422832151,6.100610769086552,235.79499085714696,13.827841191918704,221.96714966522825
1091670,7.086949472083337,5.624836980002301,234.0037416342404,12.711786452085637,221.29195518215477
1091700,6.597526593702847,5.259978017297901,233.018666749837,11.85750461100075,221.16116213883626
1091730,6.214492989735312,4.973584776743868,235.09781890595744,11.18807776647918,223.90974113947826
1091760,5.90794496618001,4.743768962815419,240.768513843393,10.651713928995429,230.11679991439757
1091790,5.657293475861508,4.555409673544417,250.1948917353301,10.212703149405925,239.98218858592418
1091820,5.447984737436081,4.397781255824426,263.3904653071212,9.845765993260507,253.5446993138607
1091850,5.269540427632527,4.263135663026613,280.0541993161716,9.532676090659141,270.52152322551245
1091880,5.114297455683496,4.145788687962543,299.47617938639576,9.260086143646038,290.2160932427497
1091910,4.976578765413373,4.0415169864989675,320.7183969307714,9.018095751912341,311.7003011788591
1091940,4.85213559347703,3.9471512242757956,342.7780771276226,8.799286817752826,333.9787903098698
1091970,4.737763598553578,3.8602951358299604,364.7123922450247,8.598058734383539,356.1143335106412
1092000,4.631033031690396,3.779127397769553,384.61042174991866,8.41016042945995,376.2002613204587
1092030,4.530095364244827,3.7022591906001745,400.0104080801462,8.232354554845003,391.7780535253012
1092060,4.433542505360396,3.6286301921135937,409.8091162829713,8.06217269747399,401.74694358549726
1092090,4.340302712393695,3.5574314689785003,413.96971297819164,7.897734181372195,406.07197879681945
1092120,4.249562876223188,3.488047770240004,412.4611262593366,7.737610646463192,404.7235156128734
1092150,4.160709351332842,3.4200134882936655,405.3705085331764,7.580722839626507,397.7897856935499
1092180,4.073281846502452,3.352978253909234,392.70873844848876,7.426260100411685,385.28247834807706
1092210,3.9869402107394376,3.286682152860457,374.95858328482717,7.273622363599895,367.6849609212273
1092240,3.9014384817710908,3.220936333668882,353.84338215610666,7.122374815439972,346.7210073406667
1092270,3.816601738071722,3.155605626577092,331.9324302106734,6.972207364648813,324.9602228460246
1092300,3.7323108362968798,3.090597114307094,310.4165494237616,6.822907950603973,303.5936414731576
1092330,3.648489608757744,3.0258505194253966,290.3117827352685,6.6743401281831405,283.63744260708535
1092360,3.5650948335292134,2.9613306658010727,272.4137505568632,6.526425499330286,265.8873250575329
1092390,3.4821083826332644,2.8970215717224224,257.217927710489,6.379129954355687,250.83879775613332
1092420,3.399509181011644,2.832904811981168,244.94966786355522,6.232413992992813,238.71725387056242
1092450,3.310385336497641,2.7635984686346347,235.5790038892153,6.073983805132276,229.50502008408301
1092480,3.201237962797857,2.678537320915596,228.86305247419216,5.879775283713453,222.9832771904787
1092510,3.0763486805150104,2.5809483695649464,224.49552135848023,5.657297050079957,218.83822430840027
1092540,2.9402507274618945,2.474267892021053,222.10276616708768,5.414518619482948,216.68824754760473
1092570,2.796702929232225,2.3613483159082045,221.19638416108413,5.158051245140429,216.0383329159437
1092600,2.6487386006585782,2.244496588488205,220.52514598889894,4.893235189146783,215.63191079975215
1092630,2.498772946786844,2.125556357706666,219.8492695031803,4.62432930449351,215.2249401986868
1092660,2.3487212969188063,2.005998121704544,219.17716070291308,4.35471941862335,214.82244128428974
1092690,2.200053790437986,1.88695877514788,218.5136066686039,4.087012565585866,214.42659410301803
1092720,2.0539334650516246,1.7693479966902819,217.86142415452326,3.8232814617419066,214.03814269278135
1092750,1.9112458699879615,1.6538687557708698,217.22214686864865,3.5651146257588313,213.6570322428898
1092780,1.7726609877203376,1.5410639746963357,216.59660137545842,3.313724962416673,213.28287641304175
1092810,1.6386762452861614,1.4313485682389586,215.98515317472283,3.0700248135251202,212.9151283611977
1092840,1.509654009639985,1.3250375469351254,215.38794273174904,2.8346915565751107,212.55325117517393
1092870,1.3858516181857623,1.222368557836693,214.80494727816867,2.6082201760224555,212.1967271021462
1092900,1.2674443444199988,1.123519075686763,214.23604791857124,2.390963420106762,211.84508449846447
1092930,1.1545425343525173,1.0286191322355882,213.68114085932717,2.1831616665881057,211.49797919273908
1092960,1.0472056857211545,0.9377617924404993,213.14010856944978,1.9849674781616538,211.15514109128813
1092990,0.9454542993756831,0.8510120271885195,212.6127331261532,1.7964663265642027,210.816266799589
1093020,0.84927522595689,0.768411623552752,212.0988111344691,1.6176868495096421,210.48112428495944
1093050,0.7585588420485931,0.6899460915120668,211.59831721721332,1.44850493356066,210.14981228365266
1093080,0.6732522690352568,0.6156295451954423,211.11143613232971,1.2888818142306993,209.822554318099
1093110,0.5933275452275958,0.545488476641005,210.6377893085734,1.1388160218686008,209.4989732867048
1093140,0.518750176214529,0.4795461532291753,210.17672395341063,0.9982963294437044,209.1784276239669
