time,hvac_reaAhu_PFanSup_y,hvac_reaAhu_PPumCoo_y,hvac_reaAhu_PPumHea_y,heaPum_reaPHeaPum_y,heaPum_reaPPumDis_y,chi_reaPChi_y,chi_reaPPumDis_y
1970-01-31 04:03:00,635.3273375472534,0.0,29.36147498388621,16467.42281372166,466.71929563168345,0.295652208879736,0.002211891857054836
1970-01-31 04:03:30,635.3357586986234,0.0,29.36147498388621,16540.12205029884,467.2014714547767,0.2956507553700758,0.002211891857054836
1970-01-31 04:04:00,635.3444010878495,0.0,29.36147498388621,16615.294037366668,467.7441691787448,0.29564930168643266,0.002211891857054836
1970-01-31 04:04:30,635.3532605589564,0.0,29.36147498388621,16692.7484370911,468.3527854726389,0.2956478478288166,0.002211891857054836
1970-01-31 04:05:00,635.3623329824017,0.0,29.36147498388621,16772.053574857717,469.0328395270872,0.29564639379724245,0.002211891857054836
1970-01-31 04:05:30,635.3716142521512,0.0,29.36147498388621,16852.582135617606,469.7899407236971,0.29564493959172444,0.002211891857054836
1970-01-31 04:06:00,635.3811002383866,0.0,29.36147498388621,16933.581372483528,470.6297423209205,0.29564348521227324,0.002211891857054836
1970-01-31 04:06:30,635.3907867728535,0.0,29.36147498388621,17015.27640850755,471.55730354733396,0.2956420306589045,0.002211891857054836
1970-01-31 04:07:00,635.4006696571478,0.0,29.36147498388621,17094.800598951602,472.57887324286725,0.29564057593162857,0.002211891857054836
1970-01-31 04:07:30,635.4107446352671,0.0,29.36147498388621,17172.131131043938,473.699665837432,0.29563912103045986,0.002211891857054836
1970-01-31 04:08:00,635.4210074182696,0.0,29.36147498388621,17247.25163782644,474.9241318009259,0.295637665955413,0.002211891857054836
1970-01-31 04:08:30,635.4314536705967,0.0,29.36147498388621,17319.52635916608,476.2562801322166,0.2956362107064983,0.002211891857054836
1970-01-31 04:09:00,635.4420790074709,0.0,29.36147498388621,17388.48384440366,477.69908420145964,0.2956347552837302,0.002211891857054836
1970-01-31 04:09:30,635.4528789890657,0.0,29.36147498388616,17453.727768349185,479.2541401272001,0.29563329968712326,0.002211891857054836
1970-01-31 04:10:00,635.4638491263266,0.0,29.361474983886115,17514.966090737194,480.9212326931459,0.2956318439166876,0.002211891857054836
1970-01-31 04:10:30,635.4749848727962,0.0,29.36147498388616,17571.997484411877,482.69787138547565,0.29563038797243807,0.002211891857054836
1970-01-31 04:11:00,635.4862816173642,0.0,29.36147498388621,17624.658912269508,484.57882874941555,0.2956289318543874,0.002211891857054836
1970-01-31 04:11:30,635.4977346893197,0.0,29.36147498388621,17672.810372384953,486.5557022359434,0.2956274755625489,0.002211891857054836
1970-01-31 04:12:00,635.5093393563475,0.0,29.36147498388621,17996.380140134683,491.3690798970477,0.29562601909693564,0.002211891857054836
1970-01-31 04:12:30,635.5210908184923,0.0,29.36147498388621,18492.47746106384,495.47210002526424,0.2956245624575605,0.002211891857054836
1970-01-31 04:13:00,635.53298415818,0.0,29.36147498388621,18899.43477078986,498.51246464729496,0.29562310564443567,0.002211891857054836
1970-01-31 04:13:30,635.5450145491327,0.0,29.36147498388621,19172.939920318375,500.8955246409507,0.2956216486575767,0.002211891857054836
1970-01-31 04:14:00,635.5571769418054,0.0,29.36147498388621,19339.606470916246,503.11694170754043,0.29562019149699376,0.002211891857054836
1970-01-31 04:14:30,635.5694662139407,0.0,29.36147498388621,19443.387189202833,505.30145640509573,0.2956187341627027,0.002211891857054836
1970-01-31 04:15:00,635.5818772228579,0.0,29.36147498388621,19509.192479408823,507.4262285535183,0.2956172766547141,0.002211891857054836
1970-01-31 04:15:30,635.5944047403146,0.0,29.36147498388621,19551.57542242751,509.4697659504149,0.2956158189730425,0.002211891857054836
1970-01-31 04:16:00,635.6070434562117,0.0,29.36147498388621,19553.499562850913,510.70153162995956,0.29561436111770056,0.002211891857054836
1970-01-31 04:16:30,635.6197879800106,0.0,29.36147498388621,19522.495214364175,510.75055359580665,0.29561290308870175,0.002211891857054836
1970-01-31 04:17:00,635.6326328417205,0.0,29.36147498388621,19506.863355366866,510.79614632792374,0.29561144488605906,0.002211891857054836
